,word,word_root,polarity
827,겸연쩍고,겸연쩍,1
828,겸연쩍다,겸연쩍,1
829,겹거나,겹,1
830,겹게,겹,1
831,겹게 여기다,겹 여기,1
832,경건하다,경건,0
833,경건한,경건,0
834,경련,경련,1
835,경련을 일으키다,경련 일으키,1
836,경련이,경련,1
837,경련이 일어나,경련 일어나,1
838,경망스러우며,경망,1
839,경망스러우며 추잡하다,경망 추잡,1
840,경망스러운,경망,1
841,경망스러운 여자를,경망 여자,1
842,경망스럽게,경망,1
843,경망스럽게 까부는,경망 까불,1
844,경망스럽게 내어,경망 내,1
845,경망스럽게 내흔들거나,경망 내흔들,1
846,경망스럽게 놀려,경망 놀리,1
847,경망스럽게 덤비며,경망 덤비,1
848,경망스럽게 떠벌리는,경망 떠벌리,1
849,경망스럽게 이리저리,경망 이리저리,1
850,경망스럽게 추켰다,경망 추키,1
851,경망스럽게 행동하는,경망 행동,1
852,경망스럽게 행동하다,경망 행동,1
853,경망스럽고,경망,1
854,경망스럽고 가볍게,경망 가볍,1
855,경망스럽고 방정맞은,경망 방정맞,1
856,경망스럽다,경망,1
857,경망하게,경망,1
858,경망하게 행동하는,경망 행동,1
859,경망하게 행동하다,경망 행동,1
860,경망한,경망,1
861,경망한 짓,경망 짓,1
862,경멸,경멸,1
863,경멸하다,경멸,1
864,경멸히,경멸,1
865,경멸히 여겨,경멸 여기,1
866,경박스럽게,경박,1
867,경박스럽게 함부로,경박 함부로,1
868,경박하게,경박,1
869,경박하다,경박,1
870,경박한,경박,1
871,경박한 행동을,경박 행동,1
872,경사스러운,경사,0
873,경사스러운 일을,경사 일,0
874,경상,경상,1
875,경솔하게,경솔,1
876,경솔하게 까부는,경솔 까불,1
877,경솔하게 말하며,경솔 말하,1
878,경솔하게 행동하는,경솔 행동,1
879,경솔하게 행동하다,경솔 행동,1
880,경솔하게 행동하여,경솔 행동,1
881,경솔하고,경솔,1
882,경솔하고 방정맞게,경솔 방정맞,1
883,경솔하다,경솔,1
884,경솔한,경솔,1
885,경솔한 모양,경솔 모양,1
886,경이로운,경이,0
887,경이롭다,경이,0
888,경치 좋은,경치 좋,0
889,경치가 뛰어나거나,경치 뛰어나,0
890,경치가 맑고,경치 맑,0
891,경치가 아름다움을,경치 아름다움,0
892,경치가 아름답다,경치 아름답,0
893,경치가 좋거나,경치 좋,0
894,경치도 좋음,경치 좋,0
895,경치를 즐기는,경치 즐기,0
896,경쾌하다,경쾌,0
897,경험이 많고,경험 많,0
898,경험이 적거나,경험 적거,1
899,경황이 없어,경황 없,1
900,계급을 올림,계급 올림,0
901,계급이 오름,계급 오르,0
902,계속 게워,계속 게우,1
903,계속 공허하다,계속 공허,1
904,계속 공허한,계속 공허,1
905,계속 까부는,계속 까불,1
906,계속 까불다,계속 까불,1
907,계속 놀리다,계속 놀리,1
908,계속 다투다,계속 다투,1
909,계속 떠들어,계속 떠들,1
910,계속 밉살스럽게,계속 밉살스럽,1
911,계속 부정하다,계속 부정,1
912,계속 불평을,계속 불평,1
913,계속 서운하다,계속 서운,1
914,계속 서운한,계속 서운,1
915,계속 성을,계속 성,1
916,계속 아첨하는,계속 아첨,1
917,계속 어지럽고,계속 어지럽,1
918,계속 쩔쩔매거나,계속 쩔쩔매,1
919,계속 토할,계속 토하,1
920,계속 헤프게,계속 헤프,1
921,계속 흥겹게,계속 흥겹,0
922,고결 함,고결 함,0
923,고결한 풍채를,고결 풍채,0
924,고귀한,고귀,0
925,고귀한 사람,고귀 사람,0
926,고급,고급,0
927,고급스럽다,고급,0
928,고급지다,고급지,0
929,고까워하는,고까워하,1
930,고까워하는 데가,고까워하 데,1
931,고까워하는 태도가,고까워하 태도,1
932,고까워하는 태도를,고까워하 태도,1
933,고난,고난,1
934,고단하다,고단,1
935,고단하여,고단,1
936,고달프다,고달프,1
937,고도화,고도화,1
938,고도화되다,고도화되,1
939,고되다,고되,1
940,고르고,고르,0
941,고르고 반듯하게,고르 반듯,0
942,고르고 야무지다,고르 야무지,0
943,고르다,고르,0
944,고르지 못하거나,고르 못하,1
945,고르지 못한,고르 못하,1
946,고르지 아니하게,고르 아니하,1
947,고르지 아니하고,고르 아니하,1
948,고르지 않고,고르 않,1
949,고름,고름,1
950,고름이 나오는,고름 나오,1
951,고름이 생기는,고름 생기,1
952,고름이 생기다,고름 생기,1
953,고름집,고름집,1
954,고리게,고리,1
955,고마운,고맙,0
956,고마운 마음,고맙 마음,0
957,고마운 마음이,고맙 마음,0
958,고마움,고마움,0
959,고마움을,고마움,0
960,고마움을 깊이,고마움 깊이,0
961,고마움을 나타내거나,고마움 나타내,0
962,고마움을 나타내는,고마움 나타내,0
963,고마워하다,고마워하,0
964,고맙게,고맙,0
965,고맙게 베풀어,고맙 베풀,0
966,고맙게 여기는,고맙 여기,0
967,고맙게 여기다,고맙 여기,0
968,고맙게 여김,고맙 여기,0
969,고맙다,고맙,0
970,고백,고백,0
971,고부라지거나,고부라지,-1
972,고부라지거나 비틀어지며,고부라지 비틀어지,-1
973,고분고분하게,고분,0
974,고분고분하고,고분,0
975,고분고분하고 온순하게,고분 온순,0
976,고분고분하고 온순하다,고분 온순,0
977,고분고분하다,고분,0
978,고분고분하지 못하고,고분 못하,1
979,고비를,고비,1
980,고상하고,고상,0
981,고상하다,고상,0
982,고상한,고상,0
983,고상한 기질과,고상 기질,0
984,고상한 남자,고상 남자,0
985,고상한 이야기,고상 이야기,0
986,고상한 인품을,고상 인품,0
987,고상한 풍채,고상 풍채,0
988,고생스러운,고생,1
989,고생을,고생,1
990,고생을 격다,고생 격,1
991,고생을 하다,고생 하다,1
992,고생이나,고생,1
993,고생하거나,고생,1
994,고생하거나 두려워하여,고생 두려워하,1
995,고생하다,고생,1
996,고성능,고성능,0
997,고소 공포증,고소 공포증,1
998,고약하게,고약,1
999,고약하다,고약,1
1000,고약함,고약,1
1001,고약해서,고약,1
1002,고열,고열,1
1003,고열 따위로,고열 따위,1
1004,고요하게,고요,0
1005,고요하게 함,고요 함,0
1006,고요하고,고요,0
1007,고요하고 아름다운,고요 아름답,0
1008,고요함,고요,0
1009,고요해짐,고요,0
1010,고운,곱,0
1011,고운 빛깔,곱 빛깔,0
1012,고움,곱,0
1013,고자질함,고자질,1
1014,고작,고작,1
1015,고장나다,고장나,1
1016,고지혈증,고지혈증,1
1017,고질병,고질병,1
1018,고집,고집,1
1019,고집스레,고집스레,1
1020,고집스레 싫다고,고집스레 싫,1
1021,고집을,고집,1
1022,고집을 부리거나,고집 부리,1
1023,고집을 부리는,고집 부리,1
1024,고집을 부림,고집 부리,1
1025,고집이,고집,1
1026,고집이 세어,고집 세,1
1027,고집이 센,고집 세,1
1028,고집이 있는,고집 있,1
1029,고쳐,고치,0
1030,고쳐 세우다,고치 세우,0
1031,고쳐 지음,고치 짓,0
1032,고쳐 짓다,고치 짓,0
1033,고충,고충,1
1034,고치기 어려운,고치 어렵,1
1035,고치긱 어려운,고치 어렵,1
1036,고치다,고치,0
1037,고치어 바로잡다,고치 바로잡,0
1038,고타분히,고타,1
1039,고통,고통,1
1040,고통스러운,고통,1
1041,고통스러운 상태,고통 상태,1
1042,고통스러운 일이나,고통 일,1
1043,고통스럽거나,고통,1
1044,고통스럽게,고통,1
1045,고통스럽게 일함,고통 일하,1
1046,고통스럽다,고통,1
1047,고통을,고통,1
1048,고통을 당하여,고통 당하,1
1049,고통을 이른다,고통 이르,1
1050,고통을 주다,고통 주,1
1051,고통을 주며,고통 주,1
1052,고통이,고통,1
1053,고통이 지속되는,고통 지속,1
1054,고통이나,고통,1
1055,고통이나 곤란에,고통 곤란,1
1056,고통이나 시달림으로,고통 시달림,1
1057,고통이나 어려운,고통 어렵,1
1058,고통이라는,고통,1
1059,고통이라는 뜻으로,고통 뜻,1
1060,고품질,고품질,0
1061,고한,고한,1
1062,고함,고함,1
1063,고함을 지르면서,고함 지르,1
1064,고혈압,고혈압,1
1065,곤궁하고,곤궁,1
1066,곤궁하다,곤궁,1
1067,곤궁하여,곤궁,1
1068,곤궁함,곤궁,1
1069,곤란에,곤란,1
1070,곤란에 대하여,곤란 대하,1
1071,곤란이나,곤란,1
1072,곤란이나 시련이,곤란 시련,1
1073,곤란하게,곤란,1
1074,곤란하게 되다,곤란 되,1
1075,곤란하다,곤란,1
1076,곤란하여 지는,곤란 지,1
1077,곤란한,곤란,1
1078,곤란한 병,곤란 병,1
1079,곤란한 사정을,곤란 사정,1
1080,곤란한 상태를,곤란 상태,1
1081,곤장으로 치던,곤장 치,1
1082,곤혹스러운,곤혹,1
1083,곤혹스럽다,곤혹,1
1084,곧게,곧,0
1085,곧게 되다,곧 되,0
1086,곧고,곧,0
1087,곧고 올바름,곧 올바르,0
1088,곧다,곧,0
1089,곧바르지 아니하고,곧 아니하,1
1090,곧잘 흥분하는,곧잘 흥분,1
1091,곧장 나아가다,곧장 나아,0
1092,곧지 못하고,곧 못하,1
1093,골골 앓아서,골골 앓,1
1094,골나다,골나,1
1095,골똘하게,골똘,-1
1096,골리는,골리,1
1097,골리는 짓,골리 짓,1
1098,골이 나게,골 나,1
1099,곪느라고,곪,1
1100,곪느라고 쑤시다,곪 쑤,1
1101,곯려 주다,곯리 주,1
1102,곯리거나,곯리,1
1103,곯아서,곯,1
1104,곯아서 물크러질,곯 물크러지,1
1105,곯은,곯,1
1106,곯은 듯하다,곯 듯하,1
1107,곰살갑지 못하며,곰살갑 못하,1
1108,곰살궂지 못하고,곰살궂 못하,1
1109,곰팡내,곰팡내,1
1110,곰팡이,곰팡이,1
1111,곱거나,곱,0
1112,곱게,곱,0
1113,곱게 꾸며,곱 꾸미,0
1114,곱게 피어나는,곱 피어나,0
1115,곱게 피어나다,곱 피어나,0
1116,곱고,곱,0
1117,곱고 바르며,곱 바르,0
1118,곱고 보드라운,곱 보드랍,0
1119,곱고 보드랍다,곱 보드랍,0
1120,곱고 아름답다,곱 아름답,0
1121,곱다,곱,0
1122,곱살스러우면서도,곱살,0
1123,곱살스러우면서도 트인,곱살 트이,0
1124,곱살스럽게,곱살,0
1125,곱살스레,곱살,0
1126,곱실대다,곱실,1
1127,곱절 용감하다,곱절 용감,0
1128,곱지 아니하다,곱질 아니하,1
1129,곱지 않고,곱질 않,1
1130,곳에서 평안히,곳 평안히,0
1131,공갈,공갈,1
1132,공개적으로 비난하다,공개적 비난,1
1133,공격받다,공격,1
1134,공격하다,공격,-1
1135,공경의,공경,0
1136,공경의 예를,공경 예,0
1137,공경하는,공경,0
1138,공경하는 마음으로,공경 마음,0
1139,공경하다,공경,0
1140,공경하며,공경,0
1141,공경하여,공경,0
1142,공경하여 모시다,공경 몰,0
1143,공경할,공경,0
1144,공경할 만하다,공경 만하,0
1145,공공연히 불법적으로,공공연히 불법적,1
1146,공교롭고,공교,1
1147,공교롭고 이상하다,공교 이상,1
1148,공기가 상쾌하다,공기 상쾌,0
1149,공덕으로,공덕,0
1150,공덕을,공덕,0
1151,공덕을 칭송하는,공덕 칭송,0
1152,공덕의 힘,공덕 힘,0
1153,공덕이 있는,공덕 있,0
1154,공로에,공로,0
1155,공로와,공로,0
1156,공로와 업적,공로 업적,0
1157,공범자에,공범자,1
1158,공손하게,공손,0
1159,공손하다,공손,0
1160,공손하지 아니하고,공손 아니하,1
1161,공손함을,공손,0
1162,공손함을 더하여,공손 더하,0
1163,공손히,공손히,0
1164,공손히 진찰하다,공손히 진찰,0
1165,공연한,공연,1
1166,공연한 짓을,공연 짓,1
1167,공연히,공연히,1
1168,공연히 놀며,공연히 놀,1
1169,공연히 미워하고,공연히 미워하,1
1170,공익을,공익,0
1171,공익을 목적으로,공익 목적,0
1172,공적의,공적,-1
1173,공적이 많은,공적 많,0
1174,공정하다,공정,0
1175,공정하여,공정,0
1176,공정한,공정,0
1177,공정함,공정,0
1178,공평하다,공평,0
1179,공평하여,공평,0
1180,공평하여 어느,공평 어느,0
1181,공평함,공평,0
1182,공포,공포,1
1183,공포나,공포,1
1184,공포나 긴장으로,공포 긴장,1
1185,공포증,공포증,1
1186,공허하다,공허,1
1187,공허한,공허,1
1188,공허한 느낌,공허 느낌,1
1189,공허한 느낌이,공허 느낌,1
1190,공황상태,공황,1
1191,공황장애,공황,1
1192,과거에 급제하여,과거 급제,0
1193,과격하다,과격,1
1194,과격한,과격,1
1195,과금,과,1
1196,과대망상에,과대,1
1197,과대망상에 빠진,과대 빠지,1
1198,과도하게,과도,1
1199,과로,과로,1
1200,과로 따위가,과로 따위,1
1201,과로 따위로,과로 따위,1
1202,과로로,과로,1
1203,과식을,과식,1
1204,과식을 하거나,과식 하,1
1205,과음,과음,1
1206,과음하거나,과음,1
1207,과장되다,과장,1
1208,과장되어,과장,1
1209,과장된,과장,1
1210,과체중,과체중,1
1211,과하다,과하,1
1212,관계가 끊어지거나,관계 끊어지,1
1213,관계가 끊어지는,관계 끊어지,1
1214,관계가 끊어지다,관계 끊어지,1
1215,관계가 맺어지다,관계 맺어지,0
1216,관계를 끊다,관계 끊,1
1217,관계를 맺다,관계 맺,0
1218,관계없는,관계없,1
1219,관계없는 행동을,관계없 행동,1
1220,관광할 만한,관광 만하,0
1221,관능적이다,관능적,0
1222,관람객이 줄어들다,관람객 줄어들,1
1223,관심병,관심,1
1224,관심을 가지지 아니하고,관심 가지 아니하,1
1225,관심을 가짐,관심 가지,0
1226,관심을 기울이다,관심 기울이,0
1227,관심이 있다,관심 있,0
1228,관심이나,관심,0
1229,관심이나 좋아하는,관심 좋아하,0
1230,관심이나 흥미,관심 흥미,0
1231,관절염,관절염,1
1232,관절이 저리고,관절 저리,1
1233,관철하려고 다투는,관철 다투,1
1234,괄시,괄시,1
1235,괄시하다,괄시,1
1236,광견병을,광견병,1
1237,광명이,광명,0
1238,광탈,광,1
1239,괘씸하고,괘씸,1
1240,괘씸하고 얄미운,괘씸 얄밉,1
1241,괘씸하고 얄밉다,괘씸 얄밉,1
1242,괘씸한,괘씸,1
1243,괘씸한 데가,괘씸 데,1
1244,괜찮거나,괜찮,0
1245,괜찮고,괜찮,0
1246,괜찮다,괜찮,0
1247,괜한 트집을,괜하 트집,1
1248,괜히 트집을,괜히 트집,1
1249,괴로운,괴롭,1
1250,괴로운 느낌,괴롭 느낌,1
1251,괴로운 느낌을,괴롭 느낌,1
1252,괴로운 모양,괴롭 모양,1
1253,괴로운 상태가,괴롭 상태,1
1254,괴로운 상태로,괴롭 상태,1
1255,괴로운 상태에,괴롭 상태,1
1256,괴로울,괴롭,1
1257,괴로울 때에,괴롭 때,1
1258,괴로움,괴로움,1
1259,괴로움과,괴로움,1
1260,괴로움과 아픔,괴로움 아픔,1
1261,괴로움을,괴로움,1
1262,괴로움을 가져오며,괴로움 가져오,1
1263,괴로움을 느끼다,괴로움 느끼,1
1264,괴로움을 없애,괴로움 없애,0
1265,괴로움이나,괴로움,1
1266,괴로워,괴,1
1267,괴로워하는,괴로워하,1
1268,괴로워하는 모양이나,괴로워하 모양,1
1269,괴로워하다,괴로워하,1
1270,괴로워하며,괴로워하,1
1271,괴롭거나,괴롭,1
1272,괴롭거나 성가시다,괴롭 성가,1
1273,괴롭게,괴롭,1
1274,괴롭게 내는,괴롭 내,1
1275,괴롭게 되다,괴롭 되,1
1276,괴롭게 소리를,괴롭 소리,1
1277,괴롭게 여기다,괴롭 여기,1
1278,괴롭고,괴롭,1
1279,괴롭고 귀찮게,괴롭 귀찮,1
1280,괴롭고 귀찮다,괴롭 귀찮,1
1281,괴롭고 아픈,괴롭 아프,1
1282,괴롭다,괴롭,1
1283,괴롭지 아니하여,괴롭 알,0
1284,괴롭히거나,괴롭히,1
1285,괴롭히거나 못살게,괴롭히 못살,1
1286,괴롭히는,괴롭히,1
1287,괴롭히는 일,괴롭히 일,1
1288,괴롭히는 짓을,괴롭히 짓,1
1289,괴롭히다,괴롭히,1
1290,괴멸,괴멸,1
1291,괴멸되다,괴멸,1
1292,괴멸하다,괴멸,1
1293,괴물,괴물,1
1294,괴사가,괴사,1
1295,괴사가 일어난,괴사 일어나,1
1296,괴상하고,괴상,1
1297,괴상한,괴상,1
1298,괴상한 데가,괴상 데,1
1299,괴상한 일,괴상 일,1
1300,괴상한 일이,괴상 일,1
1301,괴이쩍게,괴이쩍,1
1302,괴이쩍게 생각하다,괴이쩍 생각,1
1303,괴이하게,괴이,1
1304,괴이하게 여기다,괴이 여기,1
1305,굉장하게,굉장,0
1306,굉장하다,굉장,0
1307,교관하다,교관,-1
1308,교도소에 수감된,교도소 수감,1
1309,교리에 밝고,교리 밝,0
1310,교만하게,교,1
1311,교만하게 굶,교 굴,1
1312,교만하고,교만,1
1313,교만하다,교만,1
1314,교만하여,교,1
1315,교만함,교만,1
1316,교모하게 괴롭히거나,교모 괴롭히,1
1317,교묘하게,교묘,0
1318,교묘하고,교묘,1
1319,교묘하다,교묘,1
1320,교묘히 넘기는,교묘히 넘기,1
1321,교양,교양,0
1322,교양과,교양,0
1323,교양이 없고,교양 없,1
1324,교양이 없다,교양 없,1
1325,교양이 있다,교양 있,0
1326,교양이 있어,교양 있,0
1327,교육적인,교육적,0
1328,교제를 끊어,교제 끊,1
1329,교통을 허락하다,교통 허락,0
1330,교통이 허락되다,교통 허락,0
1331,교화하고,교화,0
1332,교활하고,교활,1
1333,교활한,교활,1
1334,교활한 무리들이,교활 무리,1
1335,교활한 수단을,교활 수단,1
1336,교활한 수단이나,교활 수단,1
1337,교훈,교훈,0
1338,구경하며 즐기다,구경 즐기,0
1339,구구함이나 연연함이 없다,구 연 없,0
1340,구김살 없이,구김살 없이,0
